time,camera,event,severity,persons,image,description
20260319_103723,0,crowd,critical,8,output/captures/cam0_20260319_103723.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103723,0,crowd,critical,8,output/captures/cam0_20260319_103723.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103723,0,crowd,critical,8,output/captures/cam0_20260319_103723.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103723,0,crowd,critical,9,output/captures/cam0_20260319_103723.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103723,0,crowd,critical,9,output/captures/cam0_20260319_103723.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,9,output/captures/cam0_20260319_103724.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,8,output/captures/cam0_20260319_103724.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,8,output/captures/cam0_20260319_103724.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,7,output/captures/cam0_20260319_103724.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,7,output/captures/cam0_20260319_103724.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,1,loitering,warning,2,output/captures/cam1_20260319_103724.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103724,0,crowd,critical,7,output/captures/cam0_20260319_103724.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,1,loitering,warning,2,output/captures/cam1_20260319_103724.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103724,0,crowd,critical,7,output/captures/cam0_20260319_103724.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,1,crowd,critical,4,output/captures/cam1_20260319_103724.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,0,crowd,critical,7,output/captures/cam0_20260319_103724.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103724,1,crowd,critical,4,output/captures/cam1_20260319_103724.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,0,crowd,critical,10,output/captures/cam0_20260319_103725.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,0,crowd,critical,9,output/captures/cam0_20260319_103725.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,loitering,warning,2,output/captures/cam1_20260319_103725.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103725,0,crowd,critical,9,output/captures/cam0_20260319_103725.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,loitering,warning,3,output/captures/cam1_20260319_103725.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103725,0,crowd,critical,8,output/captures/cam0_20260319_103725.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,loitering,warning,3,output/captures/cam1_20260319_103725.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103725,0,crowd,critical,8,output/captures/cam0_20260319_103725.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,loitering,warning,3,output/captures/cam1_20260319_103725.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103725,0,crowd,critical,8,output/captures/cam0_20260319_103725.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,loitering,warning,3,output/captures/cam1_20260319_103725.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103725,0,crowd,critical,10,output/captures/cam0_20260319_103725.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,1,crowd,critical,6,output/captures/cam1_20260319_103725.jpg,다수 인원(6명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103725,0,crowd,critical,9,output/captures/cam0_20260319_103725.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,5,output/captures/cam1_20260319_103726.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,6,output/captures/cam1_20260319_103726.jpg,다수 인원(6명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,5,output/captures/cam1_20260319_103726.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,5,output/captures/cam1_20260319_103726.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,4,output/captures/cam1_20260319_103726.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,4,output/captures/cam1_20260319_103726.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,5,output/captures/cam1_20260319_103726.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,0,crowd,critical,9,output/captures/cam0_20260319_103726.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103726,1,crowd,critical,5,output/captures/cam1_20260319_103726.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,0,crowd,critical,9,output/captures/cam0_20260319_103727.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,3,output/captures/cam1_20260319_103727.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,10,output/captures/cam0_20260319_103727.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,9,output/captures/cam0_20260319_103727.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,9,output/captures/cam0_20260319_103727.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,9,output/captures/cam0_20260319_103727.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,9,output/captures/cam0_20260319_103727.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,7,output/captures/cam0_20260319_103727.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103727,0,crowd,critical,8,output/captures/cam0_20260319_103727.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103727,1,loitering,warning,2,output/captures/cam1_20260319_103727.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,6,output/captures/cam0_20260319_103728.jpg,다수 인원(6명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,7,output/captures/cam0_20260319_103728.jpg,다수 인원(7명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,2,output/captures/cam1_20260319_103728.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103728,1,loitering,warning,3,output/captures/cam1_20260319_103728.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103728,0,crowd,critical,8,output/captures/cam0_20260319_103728.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,3,output/captures/cam1_20260319_103729.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,3,output/captures/cam1_20260319_103729.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,2,output/captures/cam1_20260319_103729.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,2,output/captures/cam1_20260319_103729.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,2,output/captures/cam1_20260319_103729.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,2,output/captures/cam1_20260319_103729.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,9,output/captures/cam0_20260319_103729.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,2,output/captures/cam1_20260319_103729.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103729,0,crowd,critical,8,output/captures/cam0_20260319_103729.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103729,1,loitering,warning,3,output/captures/cam1_20260319_103729.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,loitering,warning,3,output/captures/cam1_20260319_103730.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,loitering,warning,3,output/captures/cam1_20260319_103730.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,4,output/captures/cam1_20260319_103730.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,4,output/captures/cam1_20260319_103730.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,4,output/captures/cam1_20260319_103730.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,5,output/captures/cam1_20260319_103730.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,5,output/captures/cam1_20260319_103730.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,0,crowd,critical,8,output/captures/cam0_20260319_103730.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103730,1,crowd,critical,5,output/captures/cam1_20260319_103730.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,8,output/captures/cam0_20260319_103731.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,crowd,critical,5,output/captures/cam1_20260319_103731.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,10,output/captures/cam0_20260319_103731.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,crowd,critical,4,output/captures/cam1_20260319_103731.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,11,output/captures/cam0_20260319_103731.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,crowd,critical,5,output/captures/cam1_20260319_103731.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,11,output/captures/cam0_20260319_103731.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,crowd,critical,5,output/captures/cam1_20260319_103731.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,11,output/captures/cam0_20260319_103731.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,crowd,critical,4,output/captures/cam1_20260319_103731.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,0,crowd,critical,9,output/captures/cam0_20260319_103731.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,loitering,warning,3,output/captures/cam1_20260319_103731.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103731,0,crowd,critical,10,output/captures/cam0_20260319_103731.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103731,1,loitering,warning,3,output/captures/cam1_20260319_103731.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103731,0,crowd,critical,10,output/captures/cam0_20260319_103731.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,loitering,warning,3,output/captures/cam1_20260319_103732.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103732,0,crowd,critical,10,output/captures/cam0_20260319_103732.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,loitering,warning,3,output/captures/cam1_20260319_103732.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103732,0,crowd,critical,10,output/captures/cam0_20260319_103732.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,loitering,warning,3,output/captures/cam1_20260319_103732.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103732,0,crowd,critical,11,output/captures/cam0_20260319_103732.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,crowd,critical,4,output/captures/cam1_20260319_103732.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,0,crowd,critical,13,output/captures/cam0_20260319_103732.jpg,다수 인원(13명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,crowd,critical,4,output/captures/cam1_20260319_103732.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,0,crowd,critical,13,output/captures/cam0_20260319_103732.jpg,다수 인원(13명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,crowd,critical,4,output/captures/cam1_20260319_103732.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,0,crowd,critical,11,output/captures/cam0_20260319_103732.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,crowd,critical,4,output/captures/cam1_20260319_103732.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,0,crowd,critical,11,output/captures/cam0_20260319_103732.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103732,1,loitering,warning,3,output/captures/cam1_20260319_103732.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103732,3,loitering,warning,2,output/captures/cam3_20260319_103732.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,12,output/captures/cam0_20260319_103733.jpg,다수 인원(12명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,3,output/captures/cam1_20260319_103733.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,12,output/captures/cam0_20260319_103733.jpg,다수 인원(12명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,crowd,critical,4,output/captures/cam1_20260319_103733.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,0,crowd,critical,12,output/captures/cam0_20260319_103733.jpg,다수 인원(12명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,crowd,critical,4,output/captures/cam1_20260319_103733.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,0,crowd,critical,11,output/captures/cam0_20260319_103733.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,3,output/captures/cam1_20260319_103733.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,11,output/captures/cam0_20260319_103733.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,2,output/captures/cam1_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,3,loitering,warning,2,output/captures/cam3_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,9,output/captures/cam0_20260319_103733.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,2,output/captures/cam1_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,3,loitering,warning,2,output/captures/cam3_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,8,output/captures/cam0_20260319_103733.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,2,output/captures/cam1_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,3,loitering,warning,2,output/captures/cam3_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103733,0,crowd,critical,8,output/captures/cam0_20260319_103733.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103733,1,loitering,warning,2,output/captures/cam1_20260319_103733.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,9,output/captures/cam0_20260319_103734.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,8,output/captures/cam0_20260319_103734.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,8,output/captures/cam0_20260319_103734.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,8,output/captures/cam0_20260319_103734.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,8,output/captures/cam0_20260319_103734.jpg,다수 인원(8명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,3,loitering,warning,2,output/captures/cam3_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,11,output/captures/cam0_20260319_103734.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103734,1,loitering,warning,2,output/captures/cam1_20260319_103734.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103734,0,crowd,critical,11,output/captures/cam0_20260319_103734.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,9,output/captures/cam0_20260319_103735.jpg,다수 인원(9명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,10,output/captures/cam0_20260319_103735.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,10,output/captures/cam0_20260319_103735.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,10,output/captures/cam0_20260319_103735.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,11,output/captures/cam0_20260319_103735.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,1,loitering,warning,2,output/captures/cam1_20260319_103735.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103735,0,crowd,critical,10,output/captures/cam0_20260319_103735.jpg,다수 인원(10명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103735,0,crowd,critical,11,output/captures/cam0_20260319_103735.jpg,다수 인원(11명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
